session_id,user_id,date,time,swipe_duration,swipe_speed,touch_pressure,touch_area,typing_speed,keystroke_dwell_time,device_orientation,device_motion_x/y/z,session_duration,hand_used,is_fraud
SESS897305,USR38752,2023-01-17,16:19:04,144.01347577808426,0.3712631029982066,0.0321197560678144,11.50305109547406,9.167577830441823,150.0993301073462,Portrait,8.090808698552511,6819.091114583502,Left,0
SESS764532,USR63840,2024-01-25,07:15:32,1955.4896592315688,2.7367929491950846,0.1333992351774894,50.74189946219246,0.6730332938537904,121.46715327810551,Portrait,-6.977256063535153,4322.84728297073,Right,0
SESS838083,USR88753,2023-06-28,03:40:53,843.4705234095977,0.4456953121784834,0.6863722327726434,21.082189975915,3.982336338779157,499.6116842974294,Portrait,-9.148944507855708,1065.386089859932,Right,0
SESS205389,USR28705,2023-08-01,00:21:52,1747.9692281576554,4.676761656540132,0.2123706553024977,74.29717889102223,7.424267784423051,182.7992605467222,Portrait,-2.0181053161049167,55.337554503322,Left,0
SESS565230,USR86368,2024-05-23,03:33:29,1575.6516939136332,3.855121274731213,0.8575876757624016,27.56875512143106,4.557982390921906,232.48107375092675,Portrait,0.4415895763727917,6127.8576203849525,Left,0
SESS274446,USR33839,2024-12-22,04:19:42,1155.681708924002,3.323954564902502,0.0585908877101354,37.53489284240374,0.7359268710601359,442.11016228014,Landscape,0.31141230437429,2626.321421119471,Left,0
SESS827712,USR91685,2025-01-23,01:08:03,1489.9759580400869,4.137092269960855,0.2154819827855746,58.90672887012493,1.126818579604025,338.8493765942952,Portrait,-7.317854644578894,2271.179935708597,Left,0
SESS414012,USR96461,2024-12-17,16:38:08,1763.1053445376283,3.2728469982937995,0.9985602484850686,32.071986369844595,6.662055006813742,215.91248528537264,Portrait,-7.503651356907792,5766.260429570438,Left,0
SESS130353,USR76952,2023-04-17,00:03:58,838.0736272195143,4.847827546154027,0.4330761025867926,40.90887103994636,9.666213694350349,454.24779616573386,Portrait,-9.062784884415926,6806.8961319513655,Left,1
SESS148225,USR44671,2023-05-09,05:38:09,687.7146650483155,3.598393944537381,0.7029656635446435,82.48406824883673,5.74270454042774,387.37589099612006,Portrait,7.017198521108007,5387.184410692326,Left,0
SESS440131,USR31983,2025-05-01,22:53:52,1351.8071018489902,4.6308271869530095,0.1826630488570136,22.02493570829744,5.314199271225807,152.55522839376485,Portrait,8.954882761363578,1255.8314163977554,Left,0
SESS934816,USR99861,2024-01-12,09:21:37,1625.2995867854545,2.6339462708521264,0.6098687349855377,12.8091510007837,3.524089524034539,339.6825475699642,Portrait,-7.686299595640566,2820.966822387549,Right,0
SESS158845,USR54914,2024-11-10,23:31:14,1536.4560128144008,0.673615623611127,0.7261060683694185,36.19398958763684,2.9385614017276,465.0793242315807,Landscape,-5.7375526290177685,5468.872584767959,Left,0
SESS407618,USR69437,2023-08-06,21:06:49,1605.7366152743373,2.688070834972784,0.3144766358665105,45.315792866318425,0.6993573266847048,273.40739530268564,Landscape,-8.202742305301793,6530.331236554775,Left,0
SESS475876,USR88188,2025-01-01,08:14:19,899.3874638852193,0.7216768575091572,0.8288971119758778,56.55263180297393,3.093071242584476,380.12558127425024,Portrait,7.5500434228166995,7189.927460117805,Right,0
SESS493049,USR87410,2024-03-09,15:09:49,1644.776721541292,3.003218047964385,0.6034175784722833,40.38025113662567,4.766549188219898,486.99668479512167,Portrait,9.17417467072482,3685.680726859247,Right,1
SESS551607,USR19023,2023-09-08,16:10:49,284.4076579726865,2.464215996585549,0.3891230096150302,80.04161152116649,2.380522938965026,360.6863634028458,Portrait,-4.764068465582199,5923.066067970329,Right,0
SESS252640,USR40122,2023-09-23,00:01:20,1111.7537410236566,3.1506194493806308,0.5576423933431586,8.73535132850496,1.3298058905735777,96.09741039473629,Portrait,-3.928323401292502,340.5146697832784,Left,0
SESS356059,USR59572,2023-01-29,01:33:14,61.22938797133706,0.1492302071686748,0.5767608474359243,46.01791612886301,7.318414738918724,160.0517979190802,Portrait,-2.7466063117412087,2061.5090744869945,Left,0
SESS656968,USR60523,2025-07-31,22:10:25,682.9423683055271,1.0547184091112842,0.165535292693866,41.31431189235844,8.998892556146638,317.793396804192,Landscape,0.0492751876146257,2678.0389370851854,Left,0
SESS532067,USR27329,2023-06-06,03:28:31,764.5999929992258,2.507519116369441,0.4027323698669661,66.5199566266516,9.399334662027313,174.00011691735773,Landscape,3.649219572898536,7023.894066803227,Right,0
SESS693418,USR24230,2023-10-03,07:51:34,822.536748638048,4.757467451786761,0.3434305880194931,96.7962439302526,6.370987920721399,480.8937674251129,Landscape,0.0878116650924827,29.417298905921623,Left,0
SESS814919,USR12170,2024-04-01,22:30:27,1406.1610530452313,1.9796842977402764,0.400902722579126,53.48566362974191,1.001358534693177,232.4084153099782,Landscape,9.020031633524823,2221.209208201857,Left,0
SESS931016,USR36522,2023-07-12,20:41:56,807.6882974771742,2.1794229276628103,0.7611105884852579,98.75330045946345,7.538194984636847,255.75368257956427,Landscape,-8.002130829570026,6699.316207914843,Left,0
SESS288803,USR78512,2025-04-10,13:20:22,924.9525641139348,3.602010836132449,0.4825384074666726,33.71369251675376,1.5459053999879206,365.7209420615528,Landscape,5.972110245501261,2211.549901141661,Left,0
SESS278240,USR76107,2024-08-30,03:55:32,513.2110552049385,3.0585845107019787,0.9403161532392644,7.932472591533797,6.862607118034328,285.91237910384336,Portrait,-3.310338183730579,1624.3553800358804,Right,0
SESS283573,USR99701,2023-09-19,16:23:49,777.8409936772132,1.564738135481833,0.2936764133584362,20.73800091025921,7.90397543960482,221.96568509994572,Portrait,-2.449046238269048,5257.986839781902,Left,0
SESS182804,USR65023,2023-05-01,12:35:22,493.1757731631454,2.113000338280396,0.415703578284929,42.5368640535839,7.395714752851491,84.48704381956044,Landscape,4.1765888742045085,5367.713335134031,Left,0
SESS739098,USR29603,2023-01-18,09:57:43,192.7320513484651,1.1667290144004392,0.7869568104790414,35.05172137291246,9.54289615473074,318.4005152785388,Portrait,8.58754219748758,3402.3198656488235,Left,0
SESS501126,USR89365,2024-02-29,11:34:58,1226.724757093687,4.833505149738022,0.5460245933207503,14.22014244342088,7.512389702440203,440.4110138573156,Landscape,4.324015571071536,6818.071195681721,Left,0
SESS749813,USR22622,2023-08-27,10:45:48,1353.0149571822817,0.7401084696310627,0.5470281464244477,46.1027102306181,7.08549289082718,358.5930987920253,Landscape,5.517211507587934,1463.4774373035525,Right,0
SESS816318,USR33255,2024-11-15,12:55:14,1258.0061747187483,1.922000244375456,0.0533401630051835,37.12099830765846,2.986560135739473,221.6727545211285,Landscape,5.0155848431759775,6577.026925483204,Left,0
SESS352528,USR72373,2024-07-10,06:27:02,953.813385411116,0.2266109638780548,0.3985996627184558,16.64882594345665,9.285302521141066,107.47672908040823,Portrait,-3.5804278803255034,5440.880610599503,Right,0
SESS621841,USR90576,2023-10-04,10:05:33,790.5822713494981,1.1867195104743775,0.2707337324217325,33.13112740813135,2.205666772544585,417.35218410690976,Portrait,5.138608663644957,2654.259012444871,Left,0
SESS711484,USR88618,2023-12-03,14:08:01,1733.5006166650592,3.9243085780627593,0.9993351228311154,89.21142525876209,9.0965178089947,473.7867630040421,Landscape,5.690415204396032,5810.707518909675,Left,1
SESS250069,USR15116,2023-02-23,12:11:48,1062.2094810156252,1.0857586382155096,0.3083550706323102,33.694642221487314,3.4702941617861485,224.72284585831915,Portrait,0.6680064130102554,963.389659296959,Right,0
SESS343467,USR79655,2025-04-06,21:32:16,984.4046613779752,0.4923106723919315,0.8844965347938635,72.8257652079949,1.736554141837853,377.8889851328277,Landscape,0.7351247733363273,947.4190385252704,Right,0
SESS583550,USR75972,2023-12-02,19:16:16,100.0020283225496,2.424820581238164,0.6762337350404775,63.14447256748679,8.353488759076122,234.84354795084008,Portrait,5.194416061249676,6695.898177365086,Left,0
SESS768891,USR25403,2024-11-17,17:07:19,715.4332638710049,0.1488492501991406,0.3409164091920904,45.58221042879532,0.5237068092078769,276.02012248348973,Portrait,6.340617244488151,686.9457539477372,Right,0
SESS366314,USR22214,2023-03-16,04:28:24,791.3814566324213,0.5153541566890326,0.5435343783741237,27.707435496348573,8.404839017967891,426.4143712773844,Landscape,-3.2560911593865915,34.35277128146661,Left,0
SESS581894,USR73208,2025-03-23,06:10:22,827.704422748956,4.057366760858578,0.8405358799491938,40.05639643786482,2.991962499436771,87.54095399501911,Landscape,6.031244351505812,2804.07438695337,Left,0
SESS367729,USR96427,2023-06-09,16:24:41,1181.336119993298,3.880219389812072,0.8833682980309119,61.25018527974906,8.904852091178402,288.6509069540173,Landscape,6.284180133508222,752.2077610391592,Right,0
SESS799233,USR27082,2024-08-29,19:18:32,1090.524966117413,4.58418021998399,0.1603938750061452,38.32155540118872,7.069052231295002,146.57912360205012,Landscape,-5.3174871816284135,6214.547568892386,Left,0
SESS109853,USR89098,2024-04-23,23:09:40,1235.414930947217,4.287125635962672,0.3395731412081696,25.415161189552023,6.828741662080605,202.91267547309303,Portrait,4.33901490633432,6643.779829221902,Left,0
SESS943718,USR80685,2024-11-20,17:01:24,1541.5223600071502,3.447560259875109,0.3352231802135716,16.06396114470505,3.970535850066012,339.9929710890234,Landscape,-6.269321563276833,3476.0576915443894,Right,0
SESS587853,USR10157,2023-03-23,10:10:56,1635.3221904963823,0.3564310007732479,0.0420447960759446,88.5778591014087,1.0643282519623245,62.252785551581766,Portrait,-8.139017740237415,3066.267680007216,Right,1
SESS401603,USR98940,2025-07-18,06:42:43,1450.339998641664,3.935958228134622,0.5982377598518965,46.82973269643104,8.385694432952985,317.2212945379232,Landscape,1.4908602410045528,3883.3875976127415,Left,0
SESS810526,USR95096,2023-01-08,05:57:04,1913.2712071121227,4.243002973118746,0.854820052992188,64.39479056557835,2.123586054177016,177.54900775418736,Portrait,8.17304397566798,1632.4703257596757,Left,0
SESS673149,USR66557,2023-03-17,14:21:04,85.55353621890518,4.015502514282577,0.3815743878255178,51.5889843079965,4.036457098000146,351.2679623636325,Landscape,-9.290819529484736,2148.864372919317,Left,0
SESS265649,USR78425,2024-08-09,06:19:30,431.76707208291486,2.591547273009328,0.740035944984177,87.89381924400652,6.203369512336277,113.7116083608744,Landscape,6.530032751898432,731.5307416324144,Right,0
SESS177449,USR65139,2023-11-10,09:20:22,64.74760620737713,1.2412190093824602,0.6277004136007399,56.958810982580026,5.0814105163259065,381.1152217172804,Landscape,0.1294242140701325,3217.208405546259,Left,0
SESS563187,USR58546,2024-01-23,21:28:57,1312.5756926014758,4.242116880874761,0.3756487354930008,50.674234705165766,2.387276034127521,340.5378738933402,Portrait,7.217908974424599,4406.121224129679,Left,0
SESS462351,USR15693,2024-08-04,23:46:00,1801.1595704524746,3.663097767726679,0.141059799492297,92.83709409006268,1.8358553903816968,487.0588247961581,Portrait,6.869538703420936,6697.959768947577,Right,0
SESS716113,USR79444,2024-01-06,13:25:40,524.7904783237836,4.905729754505373,0.7093238527759673,73.37051162430868,1.6708395863777608,460.0559134661666,Landscape,7.505736096325773,5322.631462659526,Left,0
SESS413685,USR66224,2023-11-07,16:00:25,1857.7173623527976,0.8628937290040714,0.8545651689412405,15.597241197951446,8.698574874242409,177.48628843986603,Portrait,5.377479096133467,5207.443562915178,Right,0
SESS769975,USR40079,2023-05-22,23:07:59,167.52141106464364,1.20575645695507,0.6858544924014919,21.88192381369733,0.7998157160826694,62.29245772644664,Landscape,6.859847090939898,2221.052532267065,Right,0
SESS544920,USR73192,2023-01-25,21:57:23,1872.1502522707528,1.1378109344193634,0.017878484034818,79.77667197924698,9.781635466198995,344.915852500291,Portrait,-6.479495855975928,6396.27027558477,Left,1
SESS823846,USR59969,2024-10-17,01:28:18,735.6642401172871,3.9834448613445503,0.2162328943909912,84.40587551209566,2.386022558661434,321.29932505210263,Landscape,-3.9229370225011673,6818.346237612584,Right,0
SESS362246,USR55943,2023-02-13,09:50:02,247.7706154759722,1.015845752605579,0.0694799848835319,56.79312876357817,1.5480618203512422,62.342945944900734,Landscape,-5.1502765838540725,6712.631828419957,Left,0
SESS579027,USR87207,2023-01-23,14:50:05,997.449930413335,0.4266331661341999,0.5703860995762268,57.67324664733073,5.981230720379553,105.2048881411667,Portrait,4.848566074561209,284.1877758429505,Left,0
SESS986365,USR85513,2024-06-07,16:37:09,550.7143070549905,4.9929479522695805,0.7564776788404124,65.03363147088723,1.259866600436618,313.1157670411935,Portrait,-6.9271376126572815,4353.302828207435,Right,0
SESS416797,USR22807,2023-10-26,11:56:20,605.5021588257496,0.2216043360812308,0.1105791870686594,46.71599855685075,6.223306000054152,460.3222688195714,Portrait,-6.355444192444228,4633.004635693497,Right,0
SESS308894,USR65769,2023-04-09,03:12:13,649.2154316062588,4.192695894778442,0.8383378205933852,69.61891673097088,8.580953125729325,457.9251244310331,Landscape,7.579294414438852,2127.993827757743,Right,0
SESS503380,USR27548,2023-12-09,15:21:55,1615.9005007736937,1.890297523598199,0.5555089783954832,15.30571946880949,0.955031203940536,118.16827457543368,Portrait,4.117643858256763,7145.405657821305,Left,1
SESS994787,USR43360,2023-05-31,01:37:42,1101.3644895167463,4.223915752813295,0.6899690121417249,96.32152802490172,8.098751743021168,223.0582758823623,Portrait,7.5075995583817345,2100.0937661995317,Left,0
SESS606680,USR72539,2023-09-18,19:07:39,657.0500133542071,2.817640406934611,0.9714018486086462,76.26470826051757,4.247535689330127,69.44128895847831,Portrait,-7.21289483478619,1563.520880612696,Right,0
SESS211834,USR40475,2023-09-17,11:58:23,1240.1508774562908,4.5179930244831645,0.0836809882476973,64.96154938085566,2.015161021396495,261.17233086331805,Portrait,-2.020391908773953,3488.427954938765,Left,0
SESS348728,USR20986,2023-03-10,08:54:19,1446.4938147352275,4.638345633431671,0.9012240229777893,35.050595415900666,2.172916562540861,388.88755685294257,Portrait,-4.336976598473648,2330.0453974476213,Right,0
SESS499889,USR47128,2024-10-07,17:40:26,581.6168014303909,0.1445810882758024,0.1261026959874093,20.29077130838927,9.228263165095148,405.48772011452513,Landscape,-9.80637829440701,6653.391963764248,Left,1
SESS699704,USR88419,2025-03-07,03:23:19,856.4207479744355,0.4695196623646626,0.3929588066366822,43.88758156374974,1.5507546434363124,274.5452599684578,Landscape,-4.309540791225864,3171.35208180979,Left,0
SESS476395,USR81267,2023-06-17,06:44:38,287.67788200704774,1.326757774897192,0.8514386963311144,67.84979035453556,8.734436477598742,93.14135361869828,Portrait,-2.408334960442411,2956.026045869238,Left,0
SESS702733,USR63562,2024-05-23,04:43:04,403.2412315926266,3.3796455401811585,0.9062542367378682,65.20242562519553,5.670323899344338,221.61378883170488,Landscape,-8.155607255145762,4508.078026130658,Left,0
SESS410244,USR43791,2024-05-16,06:21:59,1378.1798152317165,4.45253376290638,0.5063716735451453,41.350909731229294,0.8710336987561713,469.445881988464,Portrait,1.3297511565363962,588.6200596518327,Right,0
SESS833247,USR34775,2025-05-23,02:53:46,403.8047780064725,2.353715561340418,0.5941046382754251,63.262207414147326,4.912523384314714,153.3256504338716,Portrait,-2.3365467505473365,5449.693552344875,Left,0
SESS409571,USR10716,2023-10-22,10:50:39,1074.0685981507672,3.074168269743901,0.7081473345985572,82.30608807891701,8.265770387524856,193.88950246072693,Landscape,-9.07076675444909,5533.62952288605,Right,0
SESS123005,USR10932,2023-11-18,17:58:03,1432.6402103587436,1.0236492786982496,0.8327586684527142,7.497053372072671,7.398926482571454,386.0722289583819,Landscape,4.079577297359535,3415.615880865569,Left,0
SESS970357,USR85757,2025-04-21,12:08:19,258.4100000347505,4.044337486020258,0.1215111695376661,47.80899955337619,5.14343296800482,380.11135499867214,Landscape,4.585596676822071,6881.246685498081,Left,0
SESS790203,USR78490,2024-09-05,17:03:01,1156.258828276362,4.839907745632002,0.8100693082292276,77.06274670434514,8.670473857114063,460.4910296112196,Landscape,6.689428859388698,4173.344902175405,Right,0
SESS515032,USR25444,2024-10-26,16:32:01,550.2974282176593,1.4161347712815278,0.4812761505116167,56.88372469402084,1.6434652369121825,224.65341082416893,Landscape,-0.2891880026603477,5007.226288292709,Left,0
SESS387813,USR78126,2023-07-07,15:53:53,1927.7074067132803,2.524647162842677,0.450623425108169,66.89022835326165,9.144440007227503,281.569425743431,Landscape,9.373175946690196,6655.661954844813,Right,1
SESS108491,USR10942,2023-12-28,00:48:12,992.9140111038532,0.5219689414812316,0.4238997519969982,54.08425729750749,8.541191480591813,260.32660754921494,Landscape,8.28128289064913,4799.354745941381,Left,0
SESS693419,USR59155,2023-11-29,02:17:44,1621.6854720615584,2.839769616668545,0.5092115852460426,99.22808174481956,7.228629843743742,467.4884769601039,Portrait,1.0270325020026316,3111.9881255853115,Left,0
SESS819112,USR95792,2023-06-14,11:41:26,1122.9417572047105,2.563638865048735,0.9450505533946036,10.189045966458632,8.269933550223119,396.19876497108567,Portrait,-1.1009613786116557,183.2286086805024,Left,0
SESS916118,USR36924,2024-07-07,22:07:44,134.65443906689737,0.8077387723598802,0.5482037727921516,51.64925806837584,5.666247315005327,424.1488009252317,Portrait,-9.939311441941545,5245.113575970869,Right,0
SESS880841,USR51405,2024-05-17,08:01:35,1284.6451824083435,2.266124444278568,0.9531775382631392,13.68457216587918,6.914043076427835,109.8942209732349,Landscape,4.219890634784676,6947.21095346952,Left,0
SESS151426,USR63588,2023-09-27,17:04:51,1905.2365173029807,1.73711279522416,0.1802901306156406,20.17962840078919,5.825681671723899,406.331011790672,Portrait,1.299090080993821,3388.341713841476,Right,0
SESS735863,USR57483,2023-01-24,07:02:17,1223.1430492853458,2.656971288995428,0.7241359788326331,41.38864328973487,3.876571039825519,244.8404447258736,Portrait,8.750882909721614,2449.6353488865607,Left,0
SESS881369,USR23970,2024-09-16,16:50:48,1647.418275882241,2.969706243601116,0.8122395386087472,19.77630869254629,5.904177574931187,60.5024072737912,Portrait,1.8846425048248816,3741.071573047136,Right,0
SESS620856,USR30287,2024-05-06,06:17:24,1774.2026035293952,0.1416283351753266,0.6791288313348619,96.55028076588184,2.9459206590532943,77.03975873447807,Portrait,9.8571218778546,5246.105694901123,Right,1
SESS973294,USR65846,2023-01-19,14:41:53,494.7555553004184,3.8289293164528218,0.6069222802265404,94.94502878889011,4.68265212298746,355.05857288068006,Landscape,7.0763854372658095,9.967963898344612,Right,0
SESS400096,USR95403,2024-08-27,13:55:49,463.487437821042,3.5937700301225304,0.5648127810861823,36.93041639095736,3.1673663689723104,217.40559851568645,Portrait,9.07195871629906,6388.488345055686,Right,0
SESS913423,USR86725,2023-11-27,12:33:49,1241.4129282594338,1.894803292411959,0.860930482578696,65.77603264357955,1.6674339998831955,440.6520079505662,Portrait,-3.4467445742992204,6382.380775385525,Left,0
SESS937665,USR43244,2024-12-13,16:24:23,851.5055161230741,0.3593860842872095,0.8216465971645001,55.70656545640968,3.5576876357041085,380.4229102441399,Portrait,-7.013280104654671,3899.63863231466,Right,0
SESS341296,USR44249,2023-12-08,21:46:51,1687.7295405901048,3.799169444946747,0.1222887211805995,82.48076314899802,8.59387857275532,59.7560052501328,Portrait,5.937442275902507,885.5152226334992,Right,0
SESS736553,USR80268,2023-04-13,13:15:55,1805.0450906261217,4.780358286342849,0.8485876570308781,64.60733293260951,4.120267321101904,359.0997403262009,Portrait,5.723942059382649,4838.642692245005,Left,0
SESS940886,USR65517,2024-03-08,13:39:09,739.1716896403003,1.2767428205078697,0.4140686194404425,5.0239831766034,7.606034665204256,136.5586127295603,Landscape,-5.771021211888736,996.7995450210396,Right,0
SESS469435,USR84012,2024-07-27,04:34:12,511.89759000024,1.6852706073114858,0.2536968299958108,77.50156663292519,2.164379615262532,240.16215591676044,Portrait,5.294893082698255,3656.8017545581374,Left,0
SESS329642,USR57925,2023-03-10,06:09:45,1572.0247547255306,1.0006831584608933,0.8697685680139259,75.95057152313122,4.531982012092596,331.1308409553332,Portrait,1.6394671608281222,678.6676484041368,Left,0
SESS767542,USR90200,2023-04-15,14:17:29,585.8717693188654,2.926987004389715,0.4320247996337416,53.4236570288157,1.5911326586841774,442.72302858306176,Portrait,-7.8094971019665405,4243.325109050522,Left,0
SESS299367,USR46118,2023-12-06,12:32:21,1654.097921101673,0.8587228337725292,0.8083646901768167,90.77730245714012,1.816900101991152,255.24404977637263,Portrait,0.0356719514041756,2293.508794223919,Left,0
SESS751051,USR99208,2024-09-30,14:48:03,876.2895946150875,1.8453503229607595,0.2634036119558445,91.30238954058817,6.365645608955657,413.8207043860105,Portrait,8.622760016773569,5983.983229036333,Right,0
SESS362801,USR62095,2024-04-13,10:00:41,1351.7223036183675,3.5153637682778887,0.0039293214222178,54.77160928691774,6.271077265765605,402.3345482602848,Portrait,0.1291509089045757,5760.612378069544,Left,0
SESS810687,USR36698,2025-07-19,07:27:29,236.29386197760292,2.844568316745808,0.4954591929029444,62.75888196367108,2.527033119871191,236.54233078306623,Landscape,5.773979791069442,7189.019534038603,Right,0
SESS892280,USR64162,2025-02-15,01:32:38,1266.5256831193174,1.993666565206883,0.1002282566428842,99.66959683284388,5.007020345743587,275.4410735448063,Portrait,-9.421800267160869,1857.7353419979047,Left,0
SESS855948,USR82365,2023-06-08,03:53:08,930.9469735375968,2.159223048856956,0.7543759555249097,33.387922307084665,8.701408586290505,365.2182545224159,Portrait,4.561628257251872,449.6588625490806,Right,0
SESS904751,USR83080,2025-04-12,22:17:46,1193.8865031921746,2.854343324853825,0.2760751360694103,35.83863801959035,2.154914332426588,64.01679559112287,Landscape,8.936747722749544,3192.4084927459385,Left,0
SESS791201,USR73238,2025-06-03,05:30:10,377.6277051024837,0.1287371666470904,0.4436456466034787,22.363520753032155,0.6825000641983909,450.8651362096607,Landscape,-0.0094443021412828,605.086995084477,Right,1
SESS813928,USR33425,2023-09-24,08:27:32,1486.9038026411552,0.4846983554226883,0.0870335650915542,90.10735921999746,6.693953836303937,396.41727174696206,Portrait,-3.245801739488272,1289.3054498981658,Left,0
SESS979060,USR58524,2024-01-27,09:00:34,1732.4543012092956,4.418164532038757,0.2866592484472526,75.72639704518029,1.0082329768425071,162.2371466310487,Portrait,2.933010097737945,4302.574517096369,Right,0
SESS243423,USR83281,2023-05-28,04:20:00,472.6426101770125,0.4816070465473248,0.781490243258572,15.03607064267298,9.809432266438236,491.530978935039,Landscape,8.325224301864388,4265.3814754222285,Right,0
SESS758765,USR82733,2025-07-20,20:40:05,236.64338326431536,3.563337621431476,0.1515879119023194,98.26789836380674,6.291392696089369,130.72565866532847,Portrait,-6.4646069893331415,316.7412022651222,Right,0
SESS201883,USR73407,2024-05-18,20:48:15,96.09524279035595,4.608187004134358,0.6471595611269574,74.44136227530602,4.968765352017737,461.3390031669808,Landscape,-1.926115799545805,3191.699686454515,Left,1
SESS757937,USR43263,2024-08-26,14:46:10,1301.8444258643688,1.4263496610784827,0.9174258528045012,85.79960041247259,4.584929130230914,196.0130562454,Portrait,-6.874194380363177,3819.923495179804,Right,0
SESS777737,USR50193,2023-07-26,12:02:35,1233.8333703731223,1.91540804159162,0.6798367597577203,9.574324971454088,5.944171255910848,393.4160195738611,Portrait,-0.0669153556021449,1933.434391114804,Right,0
SESS141337,USR85713,2024-05-30,19:35:33,1116.0599547924364,2.88771488863911,0.8110216892922268,52.97128729950592,1.3609321488420418,255.36946696157528,Portrait,0.8084402606111816,6279.35069359418,Right,0
SESS423939,USR55135,2023-09-30,08:48:54,502.2968374261521,4.420373951229065,0.1089716293039158,71.36683723906873,9.33518105878521,381.410324352501,Landscape,8.884072294433203,1164.1047698160055,Left,0
SESS926918,USR62183,2024-05-08,22:40:04,812.2666920157536,4.715337377576059,0.2507318260020544,56.57992553432492,6.443599651242839,120.10237157271482,Landscape,-1.749696924647452,1831.8234870197125,Left,0
SESS562236,USR28096,2025-01-18,23:07:24,1209.2288536130377,3.723859915745214,0.894538852240591,68.33150924143136,2.2477957273036333,171.27790627391727,Landscape,1.339132270793966,1134.574816160658,Right,0
SESS134985,USR96413,2023-04-15,21:05:06,1018.6953747753804,0.5244368281880007,0.7151056136180892,82.6980360410949,5.844520010764297,94.93602101241152,Landscape,7.705251481083046,843.5530306986653,Right,0
SESS707727,USR25608,2024-06-04,13:37:41,1976.1817644190303,3.378855362120769,0.6395538263773112,40.56202098121864,1.7659368054136104,439.3147916470114,Portrait,-3.5718999964768265,6329.255228931271,Right,0
SESS482584,USR40116,2023-01-28,09:59:41,316.0575174856296,2.1104882371760443,0.6637667361217,85.62352418377742,0.6667508168039651,183.3318444962747,Portrait,3.483277379351799,2004.19669267852,Right,0
SESS867934,USR68536,2025-08-03,07:45:59,1405.5318803928078,2.406434897506202,0.4142005543046434,20.47702995270262,6.489911359532981,362.51430323749855,Landscape,5.14323697644193,5203.560320071226,Right,0
SESS237795,USR31206,2025-06-27,19:45:25,838.4215978033697,0.3408271126913675,0.0445566316176532,30.7341752275056,6.660591747766214,419.0995389836877,Landscape,-3.389435306259811,3084.3330782231724,Left,0
SESS194511,USR23143,2024-11-28,08:38:10,884.9892491049487,1.0362044827971553,0.784441542070729,9.117833893095948,6.045117536632447,455.6382063707057,Landscape,-6.713176289387111,4580.109693880531,Left,0
SESS409445,USR38109,2024-08-16,23:50:20,1449.3156430334436,3.9735166769148735,0.6787132362153538,39.62054707684886,2.243090441420219,97.83370189027302,Landscape,0.0581908380454656,6683.227731459047,Left,0
SESS442589,USR76629,2025-03-04,20:26:07,1400.2504950825207,2.324398281934513,0.4728044641127247,41.09140675829143,6.232583655700287,451.8567200806757,Portrait,-2.863965397333967,6081.95360337618,Left,0
SESS883790,USR62502,2023-12-28,01:26:59,1982.9491877192672,1.5781449839926296,0.8997596153682574,81.50070673468883,1.036853938782938,138.76374997882377,Landscape,-4.670751364155721,501.35709346361136,Left,0
SESS535686,USR54359,2025-02-21,00:51:34,300.3688644355442,1.9816934624282951,0.3361596649850988,67.04741367751731,6.287764377933262,381.6059052159327,Portrait,9.4684262138821,6086.232241333972,Left,0
SESS284171,USR82165,2025-07-01,14:24:53,253.0138162991244,4.286557615295833,0.2943217442312359,46.48864302478833,5.763161681522378,377.98205871407504,Landscape,0.0430603740306629,3255.8701924446154,Right,0
SESS310548,USR90481,2023-01-21,15:32:59,1462.460693401045,3.770095185284289,0.8727963250794428,66.95082796925608,6.724920892971445,53.8264137834294,Portrait,7.129553876868474,2524.298504900775,Left,0
SESS238579,USR99727,2023-12-28,08:10:36,1177.8544881624978,1.4343454461873058,0.7969876547589855,10.01441829899066,9.007018254647742,149.2807587396144,Landscape,-6.093651789132817,4842.831123696416,Right,0
SESS924718,USR16822,2023-02-02,22:53:31,584.6132997916214,0.6757590170406292,0.5149798106483447,22.125795921745727,8.578401999775597,271.35883159919024,Portrait,8.788855297982611,6841.74564694909,Left,0
SESS665610,USR31068,2023-07-12,17:08:56,204.8677695285239,1.3347912860559517,0.1307347394578499,64.56004624796672,9.816214819844118,239.01561799847696,Portrait,5.888628691380436,682.3049051466489,Right,0
SESS483629,USR61000,2024-04-24,18:42:41,217.03358671303957,4.611706610168195,0.2150714714650524,65.92984782640372,9.774289812897464,463.3580659480743,Portrait,6.173843123782849,5531.31423265047,Right,1
SESS656639,USR93345,2024-01-03,05:29:37,1793.6722055950306,2.9497853054638017,0.6562279904088066,78.54279257720557,7.83703708705065,211.88339127613543,Portrait,-2.204702496081428,1469.2402813034894,Right,0
SESS626169,USR10693,2024-10-27,15:33:30,424.1412832015487,2.7140530228494364,0.3850412378404116,43.28497711009221,9.585986410688417,471.6426716761831,Portrait,-0.2872601384462747,2740.079403740257,Right,0
SESS385765,USR21939,2024-01-14,08:02:34,680.5745461252654,3.022328638493062,0.8364731916659712,73.64263917853484,8.739196915946565,256.743193276639,Portrait,1.8670865179736025,6292.156602014083,Left,0
SESS970813,USR29048,2023-05-04,07:51:37,491.9799843426266,1.893538502157925,0.949955009332204,69.978131593218,7.412033274002242,483.9588034880746,Portrait,5.795310724101295,3932.025128968782,Left,0
