num__TransactionAmount,num__IsForeignTransaction,num__IsHighRiskCountry,num__UserTransactionFrequency,num__AmountBefore,num__AmountAfter,cat__TransactionType_Credit,cat__TransactionType_Debit,cat__Location_Beijing,cat__Location_Delhi,cat__Location_Dubai,cat__Location_Lagos,cat__Location_London,cat__Location_New York,cat__Location_Tokyo,cat__DeviceType_Desktop,cat__DeviceType_Mobile,cat__DeviceType_Tablet,cat__DeviceType_Unknown,cat__MerchantCategory_Food,cat__MerchantCategory_Luxury,cat__MerchantCategory_Retail,cat__MerchantCategory_Travel,cat__MerchantCategory_Utility,cat__CardType_Credit,cat__CardType_Debit,cat__CardType_Prepaid,target
-0.3480951938215993,-0.4348110418247756,-0.3198324076128553,1.140627044186069,0.15140720649829767,-0.3287745283099483,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
2.152948701905564,-0.4348110418247756,-0.3198324076128553,-1.2209196311474075,-0.7025550560839231,2.486042829315101,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
-0.31178745615523684,-0.4348110418247756,-0.3198324076128553,0.7470359316304896,0.5174668091368527,-0.33207009700437,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
-0.2543328223723891,-0.4348110418247756,-0.3198324076128553,1.5342181567416484,-0.9053668031987039,-0.23618205243303095,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1
3.4293167943627076,-0.4348110418247756,-0.3198324076128553,0.7470359316304896,-0.8272686796558891,3.5289701689997783,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
-0.34757118110845797,-0.4348110418247756,-0.3198324076128553,-0.8273285185918281,-0.9918894146985943,-0.3202588454929798,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
-0.3323472030318691,2.2998495985826177,-0.3198324076128553,1.140627044186069,-0.9347901074339713,-0.3286418163699436,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1
-0.32688414482469236,-0.4348110418247756,-0.3198324076128553,-0.040146293480669226,0.14934788721990136,1.6908357746816498,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1
-0.26028880787471154,2.2998495985826177,3.1266375020084305,2.7149914944083866,-0.8696719357065025,-0.329795209838477,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
-0.34841932943957066,-0.4348110418247756,-0.3198324076128553,-0.43373740603624866,1.6797653309480374,-0.33190281771650815,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0
-0.34816373968595943,2.2998495985826177,-0.3198324076128553,1.140627044186069,0.1778975408522129,-0.32870428212394914,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
-0.2580015672760572,-0.4348110418247756,-0.3198324076128553,0.7470359316304896,1.8255089726054434,-0.32888545504037103,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
-0.3475648010524641,2.2998495985826177,-0.3198324076128553,-0.040146293480669226,0.49724803803987144,-0.33238331496662565,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
-0.26895035170410814,2.2998495985826177,3.1266375020084305,1.140627044186069,-1.0573820081130443,-0.2480035296550413,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
-0.31383922987555857,-0.4348110418247756,-0.3198324076128553,-0.43373740603624866,-1.000407508077415,-0.3326649666047931,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
-0.3196237830374148,-0.4348110418247756,3.1266375020084305,2.3214003818528073,1.8209847105544215,-0.32225619353475915,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
-0.3354894202497265,-0.4348110418247756,-0.3198324076128553,-0.43373740603624866,-0.8051465983167537,-0.32757145122568454,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
-0.3150713653785949,-0.4348110418247756,-0.3198324076128553,-0.8273285185918281,0.30744744454768513,-0.3217663597662493,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1
-0.3480075391152282,-0.4348110418247756,-0.3198324076128553,-1.2209196311474075,-1.0620934810075568,-0.3317473202256651,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0
-0.34764605713930335,-0.4348110418247756,-0.3198324076128553,0.3534448190749102,-0.5181835770529633,-0.32511783642199626,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0
-0.3475897017183561,-0.4348110418247756,-0.3198324076128553,0.3534448190749102,1.0683347161078458,-0.30714237094015295,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1
2.611380592469564,-0.4348110418247756,-0.3198324076128553,0.3534448190749102,-0.8679870381150875,-0.23478791016881065,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
-0.3104633537906295,2.2998495985826177,3.1266375020084305,-1.2209196311474075,1.2927381138385385,-0.32498067852085233,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1
-0.34835034153096006,2.2998495985826177,-0.3198324076128553,0.7470359316304896,1.9498481744904284,-0.3267438355596251,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
-0.3030131871745517,-0.4348110418247756,-0.3198324076128553,-0.8273285185918281,-0.8152559838652443,-0.3311575634805521,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1
-0.3005008648368995,-0.4348110418247756,-0.3198324076128553,-0.040146293480669226,-1.0112345351926195,4.260275424179707,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
-0.34845104640460134,-0.4348110418247756,-0.3198324076128553,-0.43373740603624866,0.29927257104859706,-0.3327120937928685,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
-0.33338429569444383,-0.4348110418247756,-0.3198324076128553,-0.040146293480669226,1.7292201954367952,-0.3326617432829672,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0
1.1044428473899806,-0.4348110418247756,-0.3198324076128553,-0.8273285185918281,-1.0517656828083273,0.22865596680715003,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1
-0.3018043334421906,-0.4348110418247756,-0.3198324076128553,1.140627044186069,1.028333999215361,-0.29764357496628185,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
-0.33957393039532857,-0.4348110418247756,3.1266375020084305,-0.8273285185918281,-0.9090798182612667,-0.33223148539372244,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
-0.34762379481626104,2.2998495985826177,-0.3198324076128553,0.7470359316304896,-0.9205308815214398,-0.3078571703423056,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
-0.32787740278601435,-0.4348110418247756,-0.3198324076128553,-1.2209196311474075,-0.9955088243394119,-0.318184693472521,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1
-0.3179690184242394,-0.4348110418247756,-0.3198324076128553,-0.43373740603624866,-0.2963699293238899,2.5464914507518164,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1
-0.3140550213372283,-0.4348110418247756,-0.3198324076128553,0.3534448190749102,-1.0481462731675095,-0.3284905425421828,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
-0.347933700322073,-0.4348110418247756,-0.3198324076128553,1.5342181567416484,1.4748630627476116,-0.2788848422807425,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
-0.34828424025252075,-0.4348110418247756,-0.3198324076128553,0.3534448190749102,0.736066670719338,-0.3262136546937771,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0
-0.34034499402130475,-0.4348110418247756,-0.3198324076128553,-1.6145107437029869,1.4309309181418255,-0.3326480719524642,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
-0.3359840611914812,-0.4348110418247756,-0.3198324076128553,-0.040146293480669226,-1.064308809322195,-0.3281759907915854,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1
-0.34781290505934465,-0.4348110418247756,-0.3198324076128553,-0.43373740603624866,0.2027341794219614,-0.33221625797682075,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1
2.1929392424882868,-0.4348110418247756,3.1266375020084305,-1.2209196311474075,-0.8436496284613137,2.285808965999292,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
-0.3473876283245871,-0.4348110418247756,-0.3198324076128553,-0.43373740603624866,-1.0592541165479499,-0.2331894759902448,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0
-0.32702112091804003,-0.4348110418247756,-0.3198324076128553,1.5342181567416484,1.5769865778717158,-0.3230204542545852,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
-0.3481967665406459,-0.4348110418247756,-0.3198324076128553,0.3534448190749102,0.7186560622747151,-0.3290101642503252,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
-0.2527541868288795,2.2998495985826177,-0.3198324076128553,-1.2209196311474075,0.7298887128841492,-0.2613154041999354,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1
-0.33701018009586814,-0.4348110418247756,3.1266375020084305,0.3534448190749102,0.5993403513567271,-0.332340522590661,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1
-0.32896946092462265,-0.4348110418247756,-0.3198324076128553,-0.43373740603624866,-0.9548840713019588,-0.32536347577493624,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
-0.3413479568456388,-0.4348110418247756,-0.3198324076128553,-0.040146293480669226,1.1970733728148588,-0.32172767990433837,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
-0.3313117540158952,-0.4348110418247756,-0.3198324076128553,-1.6145107437029869,2.009412424527677,-0.3326012782114743,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
-0.2774989576750091,-0.4348110418247756,-0.3198324076128553,-0.43373740603624866,-1.062467902694538,-0.2883519607814969,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
-0.3194995426914111,-0.4348110418247756,-0.3198324076128553,-0.43373740603624866,-0.8287351645965652,-0.3318380178329045,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
1.3833665816273009,-0.4348110418247756,-0.3198324076128553,0.7470359316304896,1.838520126228038,-0.32375503818380724,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1
-0.26080878997964724,-0.4348110418247756,-0.3198324076128553,-0.43373740603624866,0.0156481431603883,-0.23910182626216295,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
-0.25627000491910484,-0.4348110418247756,-0.3198324076128553,-0.43373740603624866,0.1696914655458764,-0.32004299407967224,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
-0.3477014820629044,-0.4348110418247756,3.1266375020084305,-0.8273285185918281,-1.0233408364050094,-0.33200474137562397,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
-0.34791151921450975,-0.4348110418247756,-0.3198324076128553,-0.43373740603624866,-1.059191712933453,-0.27970967922108997,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
-0.3224605720428008,-0.4348110418247756,-0.3198324076128553,-0.8273285185918281,-0.616843691572492,-0.32496100514281145,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1
-0.34798007900152345,-0.4348110418247756,-0.3198324076128553,1.140627044186069,1.9504410088281485,-0.31433804789489717,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0
-0.3483724704285724,2.2998495985826177,-0.3198324076128553,1.140627044186069,1.7983946021065598,-0.3318347945110786,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1
-0.3476365502873642,2.2998495985826177,-0.3198324076128553,-0.43373740603624866,-0.9235886586317857,-0.2589636019063344,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1
-0.3479941814893585,-0.4348110418247756,-0.3198324076128553,-1.6145107437029869,1.330554704223633,-0.32965260563493753,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
-0.2720107830008103,-0.4348110418247756,-0.3198324076128553,1.140627044186069,1.2523005716445763,-0.2555708889610215,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
-0.32620088325317087,-0.4348110418247756,-0.3198324076128553,-0.040146293480669226,-0.9363189959891443,-0.32989502166605167,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
-0.2918446974722192,-0.4348110418247756,-0.3198324076128553,1.140627044186069,0.12984675768963397,-0.22394665622896237,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1
-0.3135822215582457,-0.4348110418247756,-0.3198324076128553,0.3534448190749102,-0.8869889387293799,-0.3218821770539251,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
-0.2573098434383539,-0.4348110418247756,-0.3198324076128553,-0.040146293480669226,-1.062904727996016,-0.26021247239033174,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
4.936537411022293,-0.4348110418247756,-0.3198324076128553,0.3534448190749102,1.4476550868269824,5.14828669358933,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1
3.919328366792187,-0.4348110418247756,-0.3198324076128553,0.3534448190749102,-1.0317965261693334,4.038470202012682,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1
-0.2575580437435882,2.2998495985826177,-0.3198324076128553,1.140627044186069,-1.0775071737882802,-0.3237331418251967,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1
-0.34750275474687425,-0.4348110418247756,-0.3198324076128553,-0.43373740603624866,-0.9321691556251035,-0.33209299370423684,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
-0.3299554740784686,-0.4348110418247756,-0.3198324076128553,-0.040146293480669226,-1.0467109900340819,1.3675188116983283,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
4.034674699326061,-0.4348110418247756,-0.3198324076128553,0.3534448190749102,1.0709556679167138,4.184871589812026,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1
-0.3366251703823885,-0.4348110418247756,-0.3198324076128553,-2.008101856258566,-1.055821917750623,-0.33132084140338863,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
-0.2961049791853137,-0.4348110418247756,-0.3198324076128553,0.7470359316304896,-0.9281129206828078,-0.3326313995981922,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
-0.3403094622491986,-0.4348110418247756,-0.3198324076128553,0.3534448190749102,-0.3292878359709812,-0.3317254238670546,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
-0.29747574177636577,-0.4348110418247756,-0.3198324076128553,1.140627044186069,0.6652697700726551,-0.3295988095051534,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1
-0.29410897342730713,-0.4348110418247756,-0.3198324076128553,-0.8273285185918281,0.30058304695303106,-0.27636965091527643,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1
0.7322761050237826,-0.4348110418247756,-0.3198324076128553,-0.43373740603624866,0.9781926949671379,-0.10548135409866542,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
-0.2848185027288682,-0.4348110418247756,-0.3198324076128553,-1.2209196311474075,0.7329464899944952,-0.331950056053612,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
-0.3308908083866159,-0.4348110418247756,-0.3198324076128553,1.5342181567416484,0.16095495951631658,1.2624969845626455,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
-0.3474977193871701,-0.4348110418247756,-0.3198324076128553,0.7470359316304896,0.04722437209579726,-0.3280377214001567,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
-0.34840291115036015,-0.4348110418247756,-0.3198324076128553,-2.008101856258566,-1.0474598334080443,-0.33271920733069116,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
2.3622393962413986,-0.4348110418247756,-0.3198324076128553,0.3534448190749102,0.8050226647383635,0.2951120820841626,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1
-0.3215341838130465,2.2998495985826177,3.1266375020084305,-0.43373740603624866,0.24154922763900558,-0.3256863637026696,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
-0.34444661742857424,-0.4348110418247756,-0.3198324076128553,-0.8273285185918281,-0.048596377964124665,-0.33214790132430577,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
-0.34818628858362094,2.2998495985826177,-0.3198324076128553,1.5342181567416484,1.0492704118790563,-0.3197677890851567,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
-0.281280456735494,-0.4348110418247756,-0.3198324076128553,-0.43373740603624866,-0.8043041495210462,-0.28566271003743166,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
2.709370645351818,-0.4348110418247756,-0.3198324076128553,-0.040146293480669226,1.451243294660552,3.0735645897634667,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
-0.307495508140101,-0.4348110418247756,-0.3198324076128553,-0.8273285185918281,0.17019069446185117,-0.33252058401679807,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
-0.33927167345394593,-0.4348110418247756,-0.3198324076128553,-0.8273285185918281,-0.8198114477235148,-0.33202930531091795,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1
-0.3476546532176555,-0.4348110418247756,3.1266375020084305,0.3534448190749102,0.6923217369570422,-0.2660546876252793,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
-0.32823272050707547,-0.4348110418247756,-0.3198324076128553,-0.040146293480669226,1.661387466478713,-0.32404291416756953,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
-0.25296047414579276,-0.4348110418247756,-0.3198324076128553,0.7470359316304896,-0.9272704718871003,-0.27898654364180137,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
-0.3460744753535238,2.2998495985826177,-0.3198324076128553,-2.008101856258566,1.6347099212813074,-0.3256005566526834,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1
